event_id,client_id,event_ts,event_type
E00017042,C02267,2022-05-14,create_invoice
E00017043,C02267,2022-05-28,add_user
E00017044,C02267,2023-12-08,login
E00017045,C02267,2021-04-30,add_user
E00017046,C02267,2021-12-08,create_invoice
E00017047,C02267,2022-11-15,add_user
E00017048,C02268,2022-01-16,approve_request
E00017049,C02268,2025-04-26,create_invoice
E00017050,C02268,2021-12-16,login
E00017051,C02268,2025-03-23,cancel_request
E00017052,C02268,2023-09-13,cancel_request
E00017053,C02268,2022-07-21,add_user
E00017054,C02268,2024-02-28,approve_request
E00017055,C02269,2025-05-30,create_invoice
E00017056,C02269,2024-01-31,cancel_request
E00017057,C02269,2023-12-23,create_invoice
E00017058,C02269,2024-12-08,cancel_request
E00017059,C02269,2024-10-26,cancel_request
E00017060,C02269,2025-05-12,cancel_request
E00017061,C02269,2024-01-13,login
E00017062,C02269,2024-01-04,create_invoice
E00017063,C02270,2021-12-31,add_user
E00017064,C02270,2022-09-17,approve_request
E00017065,C02270,2024-07-27,add_user
E00017066,C02270,2022-11-09,create_invoice
E00017067,C02270,2022-07-30,approve_request
E00017068,C02270,2022-03-24,add_user
E00017069,C02270,2023-08-05,approve_request
E00017070,C02270,2022-11-26,create_invoice
E00017071,C02270,2023-08-26,cancel_request
E00017072,C02270,2024-06-15,create_invoice
E00017073,C02271,2024-07-24,approve_request
E00017074,C02271,2025-01-29,create_invoice
E00017075,C02271,2025-05-10,cancel_request
E00017076,C02271,2023-04-02,cancel_request
E00017077,C02271,2023-01-15,create_invoice
E00017078,C02272,2024-04-23,create_invoice
E00017079,C02272,2022-01-27,cancel_request
E00017080,C02272,2025-04-24,create_invoice
E00017081,C02272,2023-08-12,login
E00017082,C02272,2023-03-13,add_user
E00017083,C02272,2025-02-20,create_invoice
E00017084,C02272,2022-08-13,cancel_request
E00017085,C02272,2023-02-22,create_invoice
E00017086,C02273,2024-02-21,approve_request
E00017087,C02273,2024-11-15,create_invoice
E00017088,C02273,2022-05-24,login
E00017089,C02273,2024-09-05,cancel_request
E00017090,C02273,2022-10-30,approve_request
E00017091,C02273,2022-02-07,create_invoice
E00017092,C02273,2023-01-08,add_user
E00017093,C02274,2023-02-24,login
E00017094,C02274,2023-05-13,login
E00017095,C02274,2023-11-14,approve_request
E00017096,C02274,2024-07-21,create_invoice
E00017097,C02274,2023-10-12,login
E00017098,C02275,2025-03-22,add_user
E00017099,C02275,2025-01-31,create_invoice
E00017100,C02275,2025-05-04,create_invoice
E00017101,C02275,2025-04-02,create_invoice
E00017102,C02275,2025-02-06,cancel_request
E00017103,C02275,2024-12-29,approve_request
E00017104,C02275,2025-05-25,create_invoice
E00017105,C02276,2023-04-23,cancel_request
E00017106,C02276,2024-12-24,create_invoice
E00017107,C02276,2023-08-24,cancel_request
E00017108,C02276,2024-03-11,approve_request
E00017109,C02276,2022-12-24,cancel_request
E00017110,C02277,2024-12-15,create_invoice
E00017111,C02277,2023-12-27,login
E00017112,C02277,2024-08-31,add_user
E00017113,C02277,2023-12-05,cancel_request
E00017114,C02277,2025-04-05,cancel_request
E00017115,C02278,2024-07-04,approve_request
E00017116,C02278,2024-07-26,login
E00017117,C02278,2024-04-28,add_user
E00017118,C02278,2024-05-20,approve_request
E00017119,C02278,2024-05-01,approve_request
E00017120,C02278,2025-02-24,create_invoice
E00017121,C02278,2024-07-18,add_user
E00017122,C02278,2024-06-10,cancel_request
E00017123,C02278,2025-05-16,cancel_request
E00017124,C02279,2023-07-27,cancel_request
E00017125,C02279,2022-08-07,login
E00017126,C02279,2024-03-15,cancel_request
E00017127,C02279,2024-08-18,login
E00017128,C02279,2025-04-01,create_invoice
E00017129,C02279,2023-11-02,create_invoice
E00017130,C02279,2024-07-30,login
E00017131,C02280,2022-09-15,cancel_request
E00017132,C02280,2022-03-02,create_invoice
E00017133,C02280,2022-09-18,create_invoice
E00017134,C02280,2023-10-25,login
E00017135,C02280,2023-11-02,create_invoice
E00017136,C02280,2021-12-06,cancel_request
E00017137,C02280,2024-04-14,create_invoice
E00017138,C02280,2023-05-28,login
E00017139,C02280,2021-08-21,cancel_request
E00017140,C02280,2024-01-28,add_user
E00017141,C02281,2024-08-19,add_user
E00017142,C02281,2022-12-02,create_invoice
E00017143,C02281,2022-09-06,cancel_request
E00017144,C02281,2024-12-24,create_invoice
E00017145,C02281,2022-08-30,cancel_request
E00017146,C02282,2024-12-20,create_invoice
E00017147,C02282,2023-02-25,create_invoice
E00017148,C02282,2024-04-13,create_invoice
E00017149,C02282,2024-11-22,login
E00017150,C02282,2022-10-12,cancel_request
E00017151,C02282,2024-12-08,cancel_request
E00017152,C02283,2024-10-13,login
E00017153,C02283,2024-11-03,cancel_request
E00017154,C02283,2025-02-04,create_invoice
E00017155,C02283,2024-08-12,add_user
E00017156,C02283,2024-09-12,approve_request
E00017157,C02283,2024-07-31,cancel_request
E00017158,C02283,2025-04-01,login
E00017159,C02283,2024-09-25,login
E00017160,C02283,2024-10-11,cancel_request
E00017161,C02284,2024-08-23,cancel_request
E00017162,C02284,2024-03-25,login
E00017163,C02284,2024-08-02,approve_request
E00017164,C02284,2024-12-29,add_user
E00017165,C02284,2025-04-10,cancel_request
E00017166,C02284,2025-03-30,approve_request
E00017167,C02284,2024-11-12,cancel_request
E00017168,C02284,2024-05-26,add_user
E00017169,C02285,2023-07-26,add_user
E00017170,C02285,2023-01-16,create_invoice
E00017171,C02285,2025-04-21,cancel_request
E00017172,C02285,2024-12-23,approve_request
E00017173,C02285,2024-01-04,approve_request
E00017174,C02286,2024-09-11,add_user
E00017175,C02286,2023-02-24,add_user
E00017176,C02286,2023-12-17,add_user
E00017177,C02286,2024-05-20,approve_request
E00017178,C02286,2022-10-29,login
E00017179,C02286,2023-07-10,approve_request
E00017180,C02286,2024-03-08,login
E00017181,C02286,2023-03-05,add_user
E00017182,C02286,2022-06-09,create_invoice
E00017183,C02286,2022-07-08,approve_request
E00017184,C02287,2024-10-19,approve_request
E00017185,C02287,2024-10-22,add_user
E00017186,C02287,2024-09-20,approve_request
E00017187,C02287,2024-09-14,cancel_request
E00017188,C02287,2024-09-24,approve_request
E00017189,C02287,2025-03-21,cancel_request
E00017190,C02287,2024-07-12,login
E00017191,C02287,2025-05-24,approve_request
E00017192,C02288,2022-12-30,create_invoice
E00017193,C02288,2024-10-24,cancel_request
E00017194,C02288,2024-05-27,approve_request
E00017195,C02288,2023-07-09,login
E00017196,C02288,2023-05-30,add_user
E00017197,C02289,2024-08-29,login
E00017198,C02289,2024-12-06,approve_request
E00017199,C02289,2025-03-25,create_invoice
E00017200,C02289,2025-05-21,cancel_request
E00017201,C02289,2025-03-28,add_user
E00017202,C02289,2024-08-29,login
E00017203,C02289,2025-05-18,approve_request
E00017204,C02289,2025-05-28,approve_request
E00017205,C02289,2025-05-01,cancel_request
E00017206,C02289,2024-09-14,add_user
E00017207,C02290,2024-06-28,login
E00017208,C02290,2024-12-25,login
E00017209,C02290,2025-02-15,cancel_request
E00017210,C02290,2024-02-25,cancel_request
E00017211,C02290,2025-01-18,add_user
E00017212,C02291,2022-07-20,login
E00017213,C02291,2024-12-27,add_user
E00017214,C02291,2023-06-02,add_user
E00017215,C02291,2022-09-16,add_user
E00017216,C02291,2023-08-11,approve_request
E00017217,C02292,2023-12-16,create_invoice
E00017218,C02292,2024-11-28,cancel_request
E00017219,C02292,2024-07-01,add_user
E00017220,C02292,2025-02-28,approve_request
E00017221,C02292,2024-07-03,create_invoice
E00017222,C02292,2024-01-03,approve_request
E00017223,C02292,2024-02-21,approve_request
E00017224,C02292,2025-04-23,approve_request
E00017225,C02293,2024-09-02,login
E00017226,C02293,2024-12-22,cancel_request
E00017227,C02293,2025-02-24,login
E00017228,C02293,2025-04-13,create_invoice
E00017229,C02293,2024-12-24,login
E00017230,C02293,2024-09-27,create_invoice
E00017231,C02294,2023-04-09,add_user
E00017232,C02294,2021-12-24,create_invoice
E00017233,C02294,2024-09-01,login
E00017234,C02294,2023-09-18,login
E00017235,C02294,2023-03-26,create_invoice
E00017236,C02294,2025-01-29,login
E00017237,C02294,2023-08-28,create_invoice
E00017238,C02294,2022-08-18,approve_request
E00017239,C02294,2025-02-04,cancel_request
E00017240,C02294,2023-10-06,create_invoice
E00017241,C02295,2024-07-12,approve_request
E00017242,C02295,2024-05-03,approve_request
E00017243,C02295,2025-03-30,approve_request
E00017244,C02295,2024-06-02,create_invoice
E00017245,C02295,2024-08-17,login
E00017246,C02295,2025-05-28,approve_request
E00017247,C02296,2024-10-18,approve_request
E00017248,C02296,2024-07-02,login
E00017249,C02296,2024-10-26,login
E00017250,C02296,2025-03-08,cancel_request
E00017251,C02296,2024-05-03,cancel_request
E00017252,C02296,2024-12-20,approve_request
E00017253,C02296,2025-05-10,approve_request
E00017254,C02296,2024-08-28,cancel_request
E00017255,C02297,2024-02-07,add_user
E00017256,C02297,2023-02-24,create_invoice
E00017257,C02297,2025-01-24,cancel_request
E00017258,C02297,2024-07-08,cancel_request
E00017259,C02297,2023-11-30,login
E00017260,C02297,2024-01-11,approve_request
E00017261,C02298,2022-04-25,cancel_request
E00017262,C02298,2023-09-20,add_user
E00017263,C02298,2023-07-06,approve_request
E00017264,C02298,2024-08-18,create_invoice
E00017265,C02298,2022-03-19,add_user
E00017266,C02298,2023-12-27,create_invoice
E00017267,C02298,2023-09-30,login
E00017268,C02298,2023-05-15,cancel_request
E00017269,C02298,2025-02-23,add_user
E00017270,C02299,2024-10-18,approve_request
E00017271,C02299,2024-12-09,login
E00017272,C02299,2024-10-15,login
E00017273,C02299,2025-03-18,cancel_request
E00017274,C02299,2024-10-25,cancel_request
E00017275,C02299,2025-04-18,create_invoice
E00017276,C02299,2025-01-26,create_invoice
E00017277,C02300,2024-08-07,create_invoice
E00017278,C02300,2024-08-10,cancel_request
E00017279,C02300,2025-04-17,login
E00017280,C02300,2024-12-24,login
E00017281,C02300,2024-12-17,approve_request
E00017282,C02301,2024-12-29,create_invoice
E00017283,C02301,2024-10-10,create_invoice
E00017284,C02301,2024-06-01,cancel_request
E00017285,C02301,2025-03-11,cancel_request
E00017286,C02301,2025-05-02,approve_request
E00017287,C02301,2024-07-09,login
E00017288,C02302,2024-07-05,add_user
E00017289,C02302,2024-11-30,create_invoice
E00017290,C02302,2023-12-12,add_user
E00017291,C02302,2024-07-21,add_user
E00017292,C02302,2023-06-27,approve_request
E00017293,C02302,2024-07-20,login
E00017294,C02302,2023-10-17,cancel_request
E00017295,C02302,2024-02-27,approve_request
E00017296,C02303,2024-12-05,cancel_request
E00017297,C02303,2024-11-09,approve_request
E00017298,C02303,2024-08-30,approve_request
E00017299,C02303,2025-04-16,add_user
E00017300,C02303,2024-06-02,cancel_request
E00017301,C02303,2024-03-30,approve_request
E00017302,C02303,2024-10-30,add_user
E00017303,C02303,2025-04-15,create_invoice
E00017304,C02303,2024-02-29,cancel_request
E00017305,C02303,2025-04-19,approve_request
E00017306,C02304,2021-12-31,create_invoice
E00017307,C02304,2021-05-02,add_user
E00017308,C02304,2022-08-27,approve_request
E00017309,C02304,2022-03-06,add_user
E00017310,C02304,2023-09-02,add_user
E00017311,C02304,2022-02-13,add_user
E00017312,C02304,2024-12-20,cancel_request
E00017313,C02304,2021-04-25,create_invoice
E00017314,C02304,2021-08-18,create_invoice
E00017315,C02304,2024-09-21,login
E00017316,C02305,2024-10-25,add_user
E00017317,C02305,2023-12-11,approve_request
E00017318,C02305,2021-09-12,create_invoice
E00017319,C02305,2021-12-03,create_invoice
E00017320,C02305,2025-03-31,add_user
E00017321,C02305,2024-11-14,cancel_request
E00017322,C02306,2021-12-16,add_user
E00017323,C02306,2022-04-18,add_user
E00017324,C02306,2023-03-07,login
E00017325,C02306,2021-11-13,cancel_request
E00017326,C02306,2022-08-03,approve_request
E00017327,C02306,2024-08-29,cancel_request
E00017328,C02306,2022-10-27,add_user
E00017329,C02306,2023-11-13,add_user
E00017330,C02306,2024-12-07,add_user
E00017331,C02306,2023-09-20,add_user
E00017332,C02307,2023-11-07,cancel_request
E00017333,C02307,2024-03-28,add_user
E00017334,C02307,2024-06-07,create_invoice
E00017335,C02307,2024-11-19,create_invoice
E00017336,C02307,2023-10-20,login
E00017337,C02307,2023-07-14,approve_request
E00017338,C02307,2021-06-17,create_invoice
E00017339,C02307,2024-06-06,login
E00017340,C02308,2025-04-30,approve_request
E00017341,C02308,2025-04-05,add_user
E00017342,C02308,2024-11-24,add_user
E00017343,C02308,2024-09-12,cancel_request
E00017344,C02308,2024-10-29,approve_request
E00017345,C02308,2025-03-12,create_invoice
E00017346,C02308,2025-04-14,approve_request
E00017347,C02308,2025-04-10,login
E00017348,C02308,2024-12-02,cancel_request
E00017349,C02309,2024-05-06,approve_request
E00017350,C02309,2025-05-09,approve_request
E00017351,C02309,2025-01-29,create_invoice
E00017352,C02309,2025-04-25,login
E00017353,C02309,2024-06-29,login
E00017354,C02309,2024-06-02,approve_request
E00017355,C02309,2024-11-06,add_user
E00017356,C02310,2024-09-01,login
E00017357,C02310,2022-08-23,login
E00017358,C02310,2025-01-24,login
E00017359,C02310,2024-05-21,cancel_request
E00017360,C02310,2025-02-24,add_user
E00017361,C02310,2024-11-03,login
E00017362,C02310,2024-06-17,add_user
E00017363,C02311,2024-12-25,approve_request
E00017364,C02311,2024-12-10,cancel_request
E00017365,C02311,2025-01-31,add_user
E00017366,C02311,2024-12-07,create_invoice
E00017367,C02311,2024-10-24,cancel_request
E00017368,C02311,2024-10-11,login
E00017369,C02312,2024-04-28,approve_request
E00017370,C02312,2024-01-10,create_invoice
E00017371,C02312,2023-11-30,cancel_request
E00017372,C02312,2023-03-28,add_user
E00017373,C02312,2022-05-10,approve_request
E00017374,C02312,2025-01-20,login
E00017375,C02313,2025-02-24,create_invoice
E00017376,C02313,2025-03-23,create_invoice
E00017377,C02313,2025-04-23,login
E00017378,C02313,2025-01-07,create_invoice
E00017379,C02313,2025-02-06,add_user
E00017380,C02313,2024-09-04,add_user
E00017381,C02313,2024-06-18,cancel_request
E00017382,C02314,2023-12-28,add_user
E00017383,C02314,2023-09-08,login
E00017384,C02314,2023-09-29,cancel_request
E00017385,C02314,2023-06-19,create_invoice
E00017386,C02314,2023-10-13,add_user
E00017387,C02314,2023-09-04,approve_request
E00017388,C02314,2024-12-24,login
E00017389,C02314,2023-07-13,login
E00017390,C02314,2024-04-28,add_user
E00017391,C02315,2024-07-01,login
E00017392,C02315,2024-12-14,cancel_request
E00017393,C02315,2025-02-22,approve_request
E00017394,C02315,2024-12-29,create_invoice
E00017395,C02315,2024-11-05,cancel_request
E00017396,C02315,2024-11-10,approve_request
E00017397,C02316,2025-05-16,login
E00017398,C02316,2025-03-22,cancel_request
E00017399,C02316,2024-12-24,add_user
E00017400,C02316,2025-04-03,approve_request
E00017401,C02316,2024-08-04,create_invoice
E00017402,C02316,2024-08-26,login
E00017403,C02316,2024-08-01,login
E00017404,C02316,2024-10-11,cancel_request
E00017405,C02317,2023-07-13,approve_request
E00017406,C02317,2024-04-26,approve_request
E00017407,C02317,2023-10-10,add_user
E00017408,C02317,2023-05-23,login
E00017409,C02317,2022-11-21,add_user
E00017410,C02317,2022-11-27,approve_request
E00017411,C02317,2024-03-23,add_user
E00017412,C02317,2024-11-25,login
E00017413,C02318,2025-01-04,login
E00017414,C02318,2025-03-08,create_invoice
E00017415,C02318,2024-11-30,create_invoice
E00017416,C02318,2024-08-16,add_user
E00017417,C02318,2025-05-25,login
E00017418,C02318,2025-01-17,login
E00017419,C02318,2025-01-19,approve_request
E00017420,C02318,2024-08-28,cancel_request
E00017421,C02318,2024-01-16,login
E00017422,C02319,2025-02-07,add_user
E00017423,C02319,2024-10-19,approve_request
E00017424,C02319,2025-01-21,approve_request
E00017425,C02319,2025-01-01,add_user
E00017426,C02319,2025-02-11,add_user
E00017427,C02319,2024-07-25,login
E00017428,C02319,2024-11-16,login
E00017429,C02319,2024-12-24,approve_request
E00017430,C02319,2024-07-24,approve_request
E00017431,C02319,2024-07-19,cancel_request
E00017432,C02320,2024-08-18,add_user
E00017433,C02320,2024-05-27,add_user
E00017434,C02320,2024-07-21,cancel_request
E00017435,C02320,2024-07-02,create_invoice
E00017436,C02320,2025-01-14,create_invoice
E00017437,C02320,2024-05-14,add_user
E00017438,C02321,2023-12-11,create_invoice
E00017439,C02321,2023-03-08,cancel_request
E00017440,C02321,2022-09-24,approve_request
E00017441,C02321,2024-04-10,approve_request
E00017442,C02321,2024-09-11,create_invoice
E00017443,C02321,2023-09-16,login
E00017444,C02321,2025-05-11,cancel_request
E00017445,C02322,2024-12-24,create_invoice
E00017446,C02322,2025-05-23,login
E00017447,C02322,2025-03-13,login
E00017448,C02322,2024-11-10,cancel_request
E00017449,C02322,2025-04-01,approve_request
E00017450,C02322,2025-03-20,add_user
E00017451,C02322,2024-09-16,login
E00017452,C02322,2024-10-02,add_user
E00017453,C02322,2025-05-23,add_user
E00017454,C02322,2025-02-06,cancel_request
E00017455,C02323,2023-01-29,approve_request
E00017456,C02323,2024-04-15,cancel_request
E00017457,C02323,2024-08-23,login
E00017458,C02323,2023-10-05,approve_request
E00017459,C02323,2023-04-27,create_invoice
E00017460,C02323,2023-08-05,approve_request
E00017461,C02323,2023-04-09,cancel_request
E00017462,C02323,2022-10-31,cancel_request
E00017463,C02323,2024-08-22,add_user
E00017464,C02323,2023-09-25,create_invoice
E00017465,C02324,2025-05-16,approve_request
E00017466,C02324,2025-01-06,create_invoice
E00017467,C02324,2023-09-25,add_user
E00017468,C02324,2024-03-18,create_invoice
E00017469,C02324,2024-09-27,create_invoice
E00017470,C02324,2024-09-09,approve_request
E00017471,C02324,2024-01-07,create_invoice
E00017472,C02324,2024-02-29,add_user
E00017473,C02324,2025-03-11,login
E00017474,C02324,2024-02-28,login
E00017475,C02325,2024-12-19,login
E00017476,C02325,2024-09-09,approve_request
E00017477,C02325,2023-07-13,cancel_request
E00017478,C02325,2024-10-06,login
E00017479,C02325,2024-01-20,login
E00017480,C02325,2023-09-09,cancel_request
E00017481,C02325,2022-10-24,approve_request
E00017482,C02325,2024-02-19,cancel_request
E00017483,C02325,2023-12-31,approve_request
E00017484,C02326,2025-03-17,add_user
E00017485,C02326,2025-04-10,login
E00017486,C02326,2025-03-26,login
E00017487,C02326,2025-03-28,create_invoice
E00017488,C02326,2025-05-17,cancel_request
E00017489,C02326,2025-01-27,add_user
E00017490,C02327,2024-12-28,create_invoice
E00017491,C02327,2024-05-18,add_user
E00017492,C02327,2024-04-03,approve_request
E00017493,C02327,2024-01-25,login
E00017494,C02327,2024-06-08,cancel_request
E00017495,C02328,2024-07-06,create_invoice
E00017496,C02328,2023-11-21,cancel_request
E00017497,C02328,2023-05-13,approve_request
E00017498,C02328,2023-07-04,cancel_request
E00017499,C02328,2025-05-24,create_invoice
E00017500,C02328,2023-08-06,approve_request
E00017501,C02328,2024-10-12,create_invoice
E00017502,C02328,2023-05-28,login
E00017503,C02329,2024-05-12,cancel_request
E00017504,C02329,2024-02-29,login
E00017505,C02329,2024-05-27,login
E00017506,C02329,2024-04-06,add_user
E00017507,C02329,2023-09-30,cancel_request
E00017508,C02329,2024-05-25,cancel_request
E00017509,C02329,2025-04-04,approve_request
E00017510,C02330,2022-02-02,create_invoice
E00017511,C02330,2023-08-18,cancel_request
E00017512,C02330,2024-08-08,create_invoice
E00017513,C02330,2024-10-16,cancel_request
E00017514,C02330,2024-09-17,login
E00017515,C02330,2022-10-12,create_invoice
E00017516,C02330,2024-10-25,create_invoice
E00017517,C02331,2025-01-12,cancel_request
E00017518,C02331,2025-05-10,approve_request
E00017519,C02331,2025-01-16,create_invoice
E00017520,C02331,2025-01-20,add_user
E00017521,C02331,2025-04-08,cancel_request
E00017522,C02331,2025-03-06,add_user
E00017523,C02331,2025-01-22,login
E00017524,C02331,2025-01-07,login
E00017525,C02331,2025-04-07,add_user
E00017526,C02332,2022-11-06,login
E00017527,C02332,2023-08-20,add_user
E00017528,C02332,2022-10-25,approve_request
E00017529,C02332,2021-06-07,approve_request
E00017530,C02332,2024-04-13,login
E00017531,C02332,2025-02-15,add_user
E00017532,C02332,2025-01-08,add_user
E00017533,C02332,2025-04-04,add_user
E00017534,C02332,2024-06-25,login
E00017535,C02332,2022-04-18,add_user
E00017536,C02333,2022-09-15,add_user
E00017537,C02333,2023-02-22,cancel_request
E00017538,C02333,2022-02-25,approve_request
E00017539,C02333,2025-03-19,cancel_request
E00017540,C02333,2023-09-23,approve_request
E00017541,C02333,2024-09-10,login
E00017542,C02333,2024-03-29,approve_request
E00017543,C02333,2022-08-09,approve_request
E00017544,C02333,2025-04-12,add_user
E00017545,C02334,2024-10-20,approve_request
E00017546,C02334,2024-01-29,cancel_request
E00017547,C02334,2025-01-29,login
E00017548,C02334,2025-05-05,cancel_request
E00017549,C02334,2024-12-16,login
E00017550,C02334,2025-04-07,cancel_request
E00017551,C02334,2024-12-05,approve_request
E00017552,C02335,2024-12-18,approve_request
E00017553,C02335,2024-02-02,add_user
E00017554,C02335,2023-08-12,cancel_request
E00017555,C02335,2024-01-12,create_invoice
E00017556,C02335,2023-10-10,cancel_request
E00017557,C02335,2023-08-16,add_user
E00017558,C02335,2023-05-10,add_user
E00017559,C02336,2025-04-25,approve_request
E00017560,C02336,2024-12-18,approve_request
E00017561,C02336,2024-01-29,create_invoice
E00017562,C02336,2023-11-20,add_user
E00017563,C02336,2024-03-14,approve_request
E00017564,C02336,2024-01-14,login
E00017565,C02336,2025-01-21,login
E00017566,C02336,2023-11-02,approve_request
E00017567,C02337,2024-12-12,cancel_request
E00017568,C02337,2024-07-09,add_user
E00017569,C02337,2024-06-13,approve_request
E00017570,C02337,2025-01-22,create_invoice
E00017571,C02337,2024-07-31,cancel_request
E00017572,C02337,2024-02-23,create_invoice
E00017573,C02337,2024-05-29,cancel_request
E00017574,C02338,2024-06-16,cancel_request
E00017575,C02338,2024-03-21,login
E00017576,C02338,2024-01-12,add_user
E00017577,C02338,2024-10-16,approve_request
E00017578,C02338,2022-11-19,login
E00017579,C02339,2025-04-25,cancel_request
E00017580,C02339,2025-02-01,create_invoice
E00017581,C02339,2023-04-05,login
E00017582,C02339,2023-01-05,create_invoice
E00017583,C02339,2023-08-05,cancel_request
E00017584,C02339,2022-12-08,approve_request
E00017585,C02339,2023-01-10,create_invoice
E00017586,C02340,2024-10-28,cancel_request
E00017587,C02340,2024-10-16,cancel_request
E00017588,C02340,2025-03-13,add_user
E00017589,C02340,2025-01-03,login
E00017590,C02340,2024-10-29,add_user
E00017591,C02340,2024-12-08,login
E00017592,C02340,2024-06-28,approve_request
E00017593,C02340,2024-08-10,login
E00017594,C02341,2025-03-26,approve_request
E00017595,C02341,2023-01-22,add_user
E00017596,C02341,2024-12-25,approve_request
E00017597,C02341,2022-02-10,login
E00017598,C02341,2021-12-17,create_invoice
E00017599,C02341,2022-08-07,cancel_request
E00017600,C02342,2025-04-08,login
E00017601,C02342,2024-10-26,create_invoice
E00017602,C02342,2025-03-16,approve_request
E00017603,C02342,2023-10-02,login
E00017604,C02342,2023-01-20,approve_request
E00017605,C02342,2023-02-19,add_user
E00017606,C02342,2024-12-08,create_invoice
E00017607,C02342,2023-01-28,cancel_request
E00017608,C02342,2023-04-29,login
E00017609,C02343,2024-11-05,approve_request
E00017610,C02343,2025-03-18,approve_request
E00017611,C02343,2024-01-31,add_user
E00017612,C02343,2023-09-22,approve_request
E00017613,C02343,2025-03-13,approve_request
E00017614,C02343,2023-11-22,cancel_request
E00017615,C02343,2025-03-19,cancel_request
E00017616,C02343,2023-10-15,login
E00017617,C02343,2024-04-09,login
E00017618,C02344,2024-12-01,create_invoice
E00017619,C02344,2024-08-09,login
E00017620,C02344,2024-01-14,approve_request
E00017621,C02344,2023-06-21,cancel_request
E00017622,C02344,2023-11-12,add_user
E00017623,C02344,2024-07-27,cancel_request
E00017624,C02345,2024-03-07,add_user
E00017625,C02345,2024-12-30,cancel_request
E00017626,C02345,2025-02-18,login
E00017627,C02345,2024-07-22,cancel_request
E00017628,C02345,2023-03-30,add_user
E00017629,C02345,2024-10-16,approve_request
E00017630,C02345,2024-06-10,approve_request
E00017631,C02345,2023-06-16,approve_request
E00017632,C02345,2024-11-04,add_user
E00017633,C02346,2025-02-24,login
E00017634,C02346,2022-12-16,add_user
E00017635,C02346,2022-02-12,approve_request
E00017636,C02346,2023-03-13,add_user
E00017637,C02346,2023-10-03,create_invoice
E00017638,C02346,2024-10-30,cancel_request
E00017639,C02346,2023-05-29,login
E00017640,C02346,2022-10-17,approve_request
E00017641,C02347,2023-10-21,approve_request
E00017642,C02347,2025-01-10,create_invoice
E00017643,C02347,2023-12-30,login
E00017644,C02347,2024-03-10,cancel_request
E00017645,C02347,2024-03-01,login
E00017646,C02347,2023-09-12,login
E00017647,C02347,2023-04-25,approve_request
E00017648,C02347,2023-04-13,add_user
E00017649,C02347,2023-09-14,cancel_request
E00017650,C02347,2024-08-06,login
E00017651,C02348,2024-12-04,approve_request
E00017652,C02348,2024-01-09,add_user
E00017653,C02348,2024-06-17,add_user
E00017654,C02348,2024-09-19,approve_request
E00017655,C02348,2024-05-26,login
E00017656,C02348,2024-06-03,approve_request
E00017657,C02348,2025-01-11,add_user
E00017658,C02349,2024-05-15,create_invoice
E00017659,C02349,2025-02-02,create_invoice
E00017660,C02349,2025-03-10,add_user
E00017661,C02349,2024-05-04,create_invoice
E00017662,C02349,2024-03-13,create_invoice
E00017663,C02349,2025-05-09,create_invoice
E00017664,C02349,2024-07-01,add_user
E00017665,C02349,2024-06-03,login
E00017666,C02350,2023-05-02,cancel_request
E00017667,C02350,2024-02-28,create_invoice
E00017668,C02350,2023-03-28,login
E00017669,C02350,2022-08-16,cancel_request
E00017670,C02350,2023-01-30,approve_request
E00017671,C02351,2023-12-06,login
E00017672,C02351,2023-05-16,login
E00017673,C02351,2024-08-17,login
E00017674,C02351,2023-02-03,cancel_request
E00017675,C02351,2022-11-04,approve_request
E00017676,C02351,2023-08-20,create_invoice
E00017677,C02351,2023-06-10,login
E00017678,C02352,2024-11-19,create_invoice
E00017679,C02352,2024-09-08,add_user
E00017680,C02352,2025-03-09,cancel_request
E00017681,C02352,2024-07-30,login
E00017682,C02352,2025-05-21,create_invoice
E00017683,C02352,2022-07-07,create_invoice
E00017684,C02352,2022-07-16,login
E00017685,C02352,2024-02-12,approve_request
E00017686,C02353,2024-01-05,login
E00017687,C02353,2025-03-18,create_invoice
E00017688,C02353,2024-05-27,approve_request
E00017689,C02353,2024-09-07,create_invoice
E00017690,C02353,2025-04-01,add_user
E00017691,C02353,2023-10-04,create_invoice
E00017692,C02353,2024-01-17,cancel_request
E00017693,C02353,2023-11-13,login
E00017694,C02353,2024-12-24,create_invoice
E00017695,C02354,2024-02-22,add_user
E00017696,C02354,2023-04-16,add_user
E00017697,C02354,2022-01-17,login
E00017698,C02354,2024-04-18,add_user
E00017699,C02354,2023-03-01,login
E00017700,C02354,2022-09-28,cancel_request
E00017701,C02354,2021-11-23,login
E00017702,C02354,2023-05-19,approve_request
E00017703,C02354,2022-11-07,add_user
E00017704,C02354,2023-06-22,add_user
E00017705,C02355,2022-10-29,create_invoice
E00017706,C02355,2023-05-15,approve_request
E00017707,C02355,2023-10-12,create_invoice
E00017708,C02355,2024-07-21,login
E00017709,C02355,2022-10-06,cancel_request
E00017710,C02355,2023-06-01,add_user
E00017711,C02355,2023-05-29,cancel_request
E00017712,C02355,2024-01-27,login
E00017713,C02355,2024-11-12,login
E00017714,C02355,2024-09-09,approve_request
E00017715,C02356,2024-06-20,add_user
E00017716,C02356,2024-01-11,add_user
E00017717,C02356,2024-10-11,cancel_request
E00017718,C02356,2024-06-18,approve_request
E00017719,C02356,2023-12-20,login
E00017720,C02356,2024-01-29,approve_request
